,Article Name,view_count,size,min_size,max_size,Article Namespace,page_namespace,page_title,date,edits,minor_edits,view_count_talk,size_talk,min_size_talk,max_size_talk,Article Namespace_talk,page_namespace_talk,page_title_talk,date_talk,edits_talk,minor_edits_talk
7662296,La_belle_b%C3%83%C2%AAte,1.0,6534.0,6534.0,6534.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2422781,Mohamed_Jedidi,4.0,19325.0,10631.0,45278.0,0.0,,,20160401,0.0,0.0,1.0,10522.0,10522.0,10522.0,1.0,,,,,
1425371,Sol_Republic,30.0,27359.0,11371.0,189050.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
677965,"Henry,_Tennessee",9.0,21509.0,12621.0,62199.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1122894,Niccol%C3%B2_de%27_Conti,72.0,77413.0,18658.0,361924.0,0.0,,,20160401,0.0,0.0,1.0,11035.0,11035.0,11035.0,1.0,,,,,
6530947,Panchavadhyam,2.0,17035.0,17031.0,17039.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4226077,Wasp_flamethrower,7.0,92224.0,79043.0,158106.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6871584,P4HA2,1.0,14316.0,14316.0,14316.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7270036,2015_Tour_of_Flanders_for_men,1.0,6553.0,6553.0,6553.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6290433,%E6%9B%B2%E5%B0%BA%E6%A5%BC%E6%A2%AF,1.0,6555.0,6555.0,6555.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8994126,Comic_notrump,1.0,22748.0,22748.0,22748.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8786817,Financial_market_trading,1.0,22920.0,22920.0,22920.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
474531,EDSKINS,1.0,6472.0,6472.0,6472.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4239045,Yueyanglou,1.0,21651.0,21651.0,21651.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4249010,Zarkasih,6.0,16143.0,7760.0,24510.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7822362,Category%3AFormer_world_record_holders_in_swimming,1.0,11277.0,11277.0,11277.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8992154,Cl%C3%A4rchens_Ballroom,2.0,8794.0,8794.0,8794.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6766223,German_Army_Air_Service,1.0,21272.0,21272.0,21272.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5897898,Supervised_classification,1.0,22195.0,22195.0,22195.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
252319,Botsford,16.0,9315.0,6985.0,13976.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7324811,Coty_Fashion_Award,1.0,16982.0,16982.0,16982.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4384636,Clara_Perez,3.0,38112.0,25412.0,50812.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7323780,Contradijisteis,1.0,6500.0,6500.0,6500.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2946278,Bob_Malvagna,6.0,9342.0,9341.0,9346.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
584972,Funny_Bones,40.0,32947.0,11531.0,92131.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8577844,Henry_S._Gassiott,1.0,6510.0,6510.0,6510.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6468568,"Kimobetsu,_Hokkaido",3.0,54432.0,19012.0,125274.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1499873,Tanta,48.0,73223.0,18847.0,323258.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7410847,"List_of_members_of_the_European_Parliament_for_Slovakia,_2004%E2%80%9309",3.0,40840.0,13553.0,95416.0,0.0,,,20160401,0.0,0.0,1.0,7595.0,7595.0,7595.0,1.0,,,,,
6837479,Mar%C3%ADa_Dolores_P%C3%A9rez_Enciso,3.0,8671.0,8670.0,8674.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
471765,Dutch_euro_coins,31.0,50791.0,17218.0,139259.0,0.0,,,20160401,0.0,0.0,1.0,11445.0,11445.0,11445.0,1.0,,,,,
640552,Grievous_bodily_harm,187.0,178319.0,23145.0,347221.0,0.0,,,20160401,0.0,0.0,1.0,11914.0,11914.0,11914.0,1.0,,,,,
7275000,Aashaa,1.0,6464.0,6464.0,6464.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4075395,Park_Geun-yeong,1.0,6501.0,6501.0,6501.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8287327,Christmas_Clifton_999,1.0,6519.0,6519.0,6519.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3218582,Lana_Popham,9.0,67973.0,16779.0,136296.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6864062,"North_Wall,_Dublin",11.0,11949.0,10861.0,21722.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7869243,Gurdas_maan_songs,1.0,6511.0,6511.0,6511.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9076795,Marina_Vornovitsky,1.0,6506.0,6506.0,6506.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10062981,Sanat_Vyas,1.0,6493.0,6493.0,6493.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2622168,Space-time_adaptive_processing,23.0,35590.0,17255.0,85879.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4708110,Shiraz_Shariff,7.0,29794.0,10022.0,69038.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8869458,Palais_Lantivy,2.0,11644.0,11642.0,11646.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9274278,"Holme,_North_Yorkshire",1.0,10622.0,10622.0,10622.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5220810,%E7%99%BD%E7%A0%94%E6%9C%BA,1.0,6534.0,6534.0,6534.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9022711,Francisca_Oteng-Mensah,1.0,30737.0,30737.0,30737.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7448141,Paper_recycle,1.0,28726.0,28726.0,28726.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7385076,Jaana_Savolainen,1.0,10679.0,10679.0,10679.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2433985,Museum_of_Contemporary_Crafts,2.0,14462.0,14460.0,14464.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
208479,Be%C5%9Fikta%C5%9F_J.K._Handball_Team,52.0,178231.0,14082.0,1036612.0,0.0,0.0,Be%C5%9Fikta%C5%9F_J.K._Handball_Team,20160401.0,3.0,0.0,,,,,,,,,,
2690193,"Throne_Room,_Knossos",18.0,33774.0,12142.0,100390.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4143522,Shakopee_Historic_District,4.0,17435.0,11631.0,23240.0,0.0,,,20160401,0.0,0.0,1.0,8015.0,8015.0,8015.0,1.0,,,,,
3069406,Fernando_Bonilla,6.0,10607.0,10600.0,10620.0,0.0,,,20160401,0.0,0.0,1.0,9199.0,9199.0,9199.0,1.0,,,,,
4360372,C.S.P.S.,1.0,10077.0,10077.0,10077.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8938406,Z_Reserve,1.0,7322.0,7322.0,7322.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5045050,MY.%E9%81%8A%E6%A8%82%E5%9C%92_(album),2.0,50888.0,50888.0,50888.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1170058,Osterwalder%E2%80%93Schrader_axioms,2.0,10110.0,10110.0,10110.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5096272,Paul-Alexandru_Racasan,1.0,6515.0,6515.0,6515.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2478044,Original_English_language_manga,3.0,19994.0,19903.0,20085.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7003058,Andre_Rey_(psychologist),1.0,8521.0,8521.0,8521.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
820048,Julius_Thomas,64.0,66481.0,18052.0,337019.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9961754,Folsom_Lake_Civic_Ballet,1.0,28523.0,28523.0,28523.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1190105,Parker_Society,8.0,16717.0,10448.0,31344.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4620126,New_Mills_Newtown_railway_station,8.0,34007.0,13336.0,70434.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7505044,Thiago_Humberto,1.0,8977.0,8977.0,8977.0,0.0,,,20160401,0.0,0.0,2.0,9788.0,9788.0,9788.0,1.0,,,,,
6998589,Alburnus_chalcoides,1.0,11263.0,11263.0,11263.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1975354,Bryan_Clarke,7.0,55705.0,10002.0,138872.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
133401,Andre_Fluellen,10.0,18142.0,18123.0,18157.0,0.0,,,20160401,0.0,0.0,1.0,10690.0,10690.0,10690.0,1.0,,,,,
4175443,T%C3%ADrech%C3%A1n,8.0,22841.0,10648.0,42600.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3625050,Xermade,8.0,30112.0,11136.0,52798.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
91809,Aerial_telescope,20.0,30631.0,14432.0,106100.0,0.0,,,20160401,0.0,0.0,1.0,7916.0,7916.0,7916.0,1.0,,,,,
1251282,Princess_of_the_Nile,14.0,17784.0,10159.0,20346.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4629275,OPS_7613,1.0,24384.0,24384.0,24384.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
773124,Jan_Verheul,12.0,44208.0,9129.0,77054.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7303819,Bradley_Shaw,2.0,39054.0,11725.0,66383.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1669284,Vancouver_Dragons,5.0,18493.0,9432.0,32076.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2779871,Weak_Spot,2.0,19876.0,8963.0,30790.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5932588,Welsh_Bowmen,1.0,45409.0,45409.0,45409.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5492653,Poutala,1.0,6469.0,6469.0,6469.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3214531,LW1_(classification),6.0,21404.0,17835.0,35676.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9013361,Eric_B._Moller,2.0,49366.0,49366.0,49366.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8448223,The_West_Wing_(tv_series),1.0,70278.0,70278.0,70278.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5134626,San_Joaquin_Municipality%2C_Carabobo,1.0,9692.0,9692.0,9692.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9113993,Rangsabb,1.0,6473.0,6473.0,6473.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8681064,Tehri-Garhwal,2.0,21768.0,21768.0,21768.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4897719,Completion_rate,16.0,14254.0,7835.0,48475.0,0.0,,,20160401,0.0,0.0,1.0,8122.0,8122.0,8122.0,1.0,,,,,
7879225,Icebreaker_(band)_discography,1.0,0.0,0.0,0.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5559723,The_Little_Pilgrim,1.0,30021.0,30021.0,30021.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7708754,Portrait_of_Bernhart_von_Reesen,5.0,18592.0,11152.0,22322.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7228620,The_Lower_48,1.0,19014.0,19014.0,19014.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2417877,Minister_(religion),8.0,53724.0,27466.0,105635.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4734408,Striated_Fieldwren,1.0,6665.0,6665.0,6665.0,0.0,,,20160401,0.0,0.0,1.0,10836.0,10836.0,10836.0,1.0,,,,,
6924990,Sport_Band_and_Wrist_Strip_Package_iCrown(TM)_StarShine_Series_Sport_Activity_Tracker_Sleep_Monitor_and_Colorful...,1.0,6738.0,6738.0,6738.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3074988,First_three_months,1.0,10803.0,10803.0,10803.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4125458,S%C3%A1rk%C3%A1ny,1.0,11429.0,11429.0,11429.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8831720,La_Rondalla_de_Saltillo_-_Mi_Razon,1.0,6560.0,6560.0,6560.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9242891,Edvisions_Off_Campus_School,1.0,6533.0,6533.0,6533.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5104501,Point_Retreat,1.0,7636.0,7636.0,7636.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8359350,Laguna_Lake_Park,1.0,6511.0,6511.0,6511.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2262760,JR_Reed_(actor),34.0,34614.0,12329.0,82656.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10043197,Petri_Haapimaa,2.0,56324.0,56324.0,56324.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1514081,Texas_State_Highway_99_(1960%E2%80%931968),1.0,25210.0,25210.0,25210.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3778422,Castelo_Futebol_Clube,3.0,9093.0,9090.0,9100.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8828660,Kitagawa_(disambiguation),1.0,7991.0,7991.0,7991.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3301357,Mondodu,1.0,6474.0,6474.0,6474.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5011499,Kapen,1.0,6464.0,6464.0,6464.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5242476,Adrigole_GFC,2.0,12123.0,12123.0,12123.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6655277,ANTITERRORISMS,1.0,6492.0,6492.0,6492.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7595703,Dav_Ambabai_Marathi_New_Devotional_Video_Album_Song_Of_2012_By_Shakuntala_Jhadav,1.0,6671.0,6671.0,6671.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6488828,Luis_Andr%C3%A9s_Esteva,3.0,8342.0,8341.0,8345.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5476914,Orion_(astronomy),3.0,47534.0,47533.0,47536.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9163883,William_Gilcher,1.0,24734.0,24734.0,24734.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7262338,04_North_Dakota,1.0,6510.0,6510.0,6510.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7769234,Yttrium-93,1.0,16736.0,16736.0,16736.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2811306,William_Henry_Hornby_(1805-1884),3.0,10275.0,10275.0,10275.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5947473,%E7%AB%B9%E5%B3%B6,1.0,6511.0,6511.0,6511.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2045817,Criticism_of_the_Kantian_Philosophy,3.0,21630.0,21629.0,21632.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9500785,Greezed_Lightnin%27,1.0,23295.0,23295.0,23295.0,0.0,,,20160401,0.0,0.0,1.0,12752.0,12752.0,12752.0,1.0,,,,,
9076220,"Marcellian_and_Mark,_Saints",1.0,10600.0,10600.0,10600.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2765711,Wang_Lei_(chess_player),4.0,25566.0,10989.0,40209.0,0.0,,,20160401,0.0,0.0,1.0,9701.0,9701.0,9701.0,1.0,,,,,
7376790,Hsue-shen_Tsien_(film),2.0,9594.0,9587.0,9602.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8546176,Derek_JEter,1.0,0.0,0.0,0.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1370871,"Scali,_McCabe,_Sloves",3.0,13838.0,7887.0,25738.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10158156,Roland_A._Chicoine,,,,,,,,20160401,0.0,0.0,1.0,8002.0,8002.0,8002.0,1.0,,,,,
8965925,Archdiocese_of_Bratislava,4.0,25661.0,11457.0,54070.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3812056,Dahiya,4.0,17547.0,11010.0,37149.0,0.0,,,20160401,0.0,0.0,1.0,12344.0,12344.0,12344.0,1.0,,,,,
172124,Atomic_Demolition_Munition,3.0,33610.0,17249.0,66332.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1532648,The_Heat_Miser_Song,5.0,9237.0,9236.0,9238.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7343860,Empire_Fir,1.0,31975.0,31975.0,31975.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10070722,Smestow_Valley_Leisure_Ride,1.0,7825.0,7825.0,7825.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4367657,Carboanhydrase,2.0,26840.0,26360.0,27320.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1255173,Proleptic_Gregorian_calendar,76.0,75699.0,14520.0,215506.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2956774,"Bucksville,_South_Carolina",6.0,24635.0,10940.0,39302.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5805955,Mehringplatz,4.0,17593.0,9661.0,33455.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6868339,"One_Day_You%27ll_Dance_for_Me,_New_York_City",1.0,8252.0,8252.0,8252.0,0.0,,,20160401,0.0,0.0,1.0,7332.0,7332.0,7332.0,1.0,,,,,
4490744,Hikari_Ota%27s_If_I_Were_Prime_Minister..._Secretary_Tanaka,2.0,12557.0,12556.0,12559.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10014513,Maina_Tadanta,1.0,6506.0,6506.0,6506.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10150155,KMLD,,,,,,,,20160401,0.0,0.0,1.0,9907.0,9907.0,9907.0,1.0,,,,,
5939163,Zavrta%C4%8De%2C_Ivan%C4%8Dna_Gorica,2.0,25489.0,25489.0,25489.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6502574,Michael_De_Jong,1.0,14237.0,14237.0,14237.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5783421,Leon_E._Salomon,7.0,10761.0,10756.0,10789.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2542502,Razzy_Bailey,20.0,32006.0,12591.0,103825.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
428245,Deeplearning4j,95.0,78671.0,17016.0,212533.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9307734,Lora%20prison%20camp,1.0,13472.0,13472.0,13472.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
438456,Deutsches_Reich,9.0,37168.0,20647.0,76392.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6764018,Gather_2Bfriends,1.0,6501.0,6501.0,6501.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5003976,John_Vaughan_(Australian_politician),4.0,63378.0,38936.0,87820.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7077006,Frankfurt_(Oder)-Rosengarten_station,3.0,12347.0,12347.0,12347.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3809075,Curtiss_XP-60,4.0,43180.0,21395.0,108516.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1393928,Shanghai_(disambiguation),17.0,14720.0,9446.0,41600.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6194858,Premotsava,3.0,9943.0,9943.0,9944.0,0.0,,,20160401,0.0,0.0,2.0,34963.0,34963.0,34963.0,1.0,,,,,
8076524,Et_katy_perry_cover_megan_nicole_amp_stheban,1.0,6588.0,6588.0,6588.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9430513,All_Night_%28song%29,1.0,4923.0,4923.0,4923.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1054835,Minami_Minegishi,108.0,196499.0,30537.0,951942.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
563741,Foreign_debt,20.0,34475.0,0.0,113458.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5404736,"K.L._Polytechnic,_Roorkee",2.0,8748.0,8748.0,8748.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9107006,Poiitiki,1.0,6472.0,6472.0,6472.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9150581,Title_cards,2.0,26114.0,26114.0,26114.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6045896,"East_Fairview,_North_Dakota",4.0,29709.0,11637.0,47781.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7121028,Kienow,1.0,6468.0,6468.0,6468.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3424810,"Routt_County,_Colorado",29.0,54209.0,20211.0,190670.0,0.0,,,20160401,0.0,0.0,1.0,41761.0,41761.0,41761.0,1.0,,,,,
2355348,List_of_constructed_scripts,41.0,64895.0,20138.0,136855.0,0.0,,,20160401,0.0,0.0,1.0,19897.0,19897.0,19897.0,1.0,,,,,
8233377,%22Marco_Johnson%22,1.0,15967.0,15967.0,15967.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
606139,George_Sherrill,18.0,33311.0,14422.0,122217.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6324472,Archilema_cinderella,1.0,8092.0,8092.0,8092.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2465824,Nvisor,1.0,6468.0,6468.0,6468.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9872112,Wonderful...and,1.0,6492.0,6492.0,6492.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1382559,Segunda_Divisi%C3%B3n_B_1978-79,2.0,21358.0,21358.0,21358.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8212220,Thomas_Corcoran_(footballer),2.0,8416.0,8415.0,8417.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5056532,Meg_Bennet,2.0,10220.0,10213.0,10227.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3720438,Andr%C3%A9s_del_Valle,5.0,15750.0,12595.0,25208.0,0.0,,,20160401,0.0,0.0,1.0,9163.0,9163.0,9163.0,1.0,,,,,
2589133,"School_of_the_Museum_of_Fine_Arts,_Boston",51.0,82586.0,17587.0,744815.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2854656,1994_Louisiana_Tech_Bulldogs_football_team,1.0,18104.0,18104.0,18104.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9711636,Ekoniak_(surname),1.0,6515.0,6515.0,6515.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8810258,ISO_3166-1%3AFJ,1.0,71237.0,71237.0,71237.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4983978,INS_Kursura_S20,4.0,17919.0,17913.0,17922.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4078830,Pce,8.0,10140.0,8871.0,17744.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4685325,Rosina_Grosso,1.0,6497.0,6497.0,6497.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5868679,SUp_Up_Girls_(subject_to_change),1.0,6553.0,6553.0,6553.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
916746,List_of_German_Jews,62.0,261579.0,56942.0,1755786.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1483119,Swimming_at_the_2008_Summer_Olympics,106.0,276397.0,0.0,935981.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
924762,List_of_Silver_Age_comics_creators,17.0,22541.0,0.0,89550.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8061532,D.D._Lelyushenko,2.0,15454.0,15454.0,15454.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
910677,List%20of%20state%20leaders%20in%201713,1.0,14857.0,14857.0,14857.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9435065,Aptude,1.0,24290.0,24290.0,24290.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7512179,UK_Music_Week,1.0,9215.0,9215.0,9215.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7493188,Sure_event,1.0,6492.0,6492.0,6492.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2158965,Fuel_Air_Explosive,5.0,29167.0,29161.0,29191.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7043298,Controlling_element,2.0,35978.0,35978.0,35978.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7715633,Red_Orchestra_%28espionage%29,1.0,18855.0,18855.0,18855.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6017216,Cherrydale_Historic_District,4.0,26472.0,12948.0,67041.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6762683,Gadyana,1.0,6471.0,6471.0,6471.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1903092,"Antonio_Farnese,_Duke_of_Parma",16.0,21816.0,17643.0,35346.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7642002,In_Your_House_15,1.0,14788.0,14788.0,14788.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
390710,Critical_Mass_(Matthew_Shipp_album),3.0,18352.0,9592.0,35873.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
509348,Epsilon_(text_editor),16.0,12165.0,0.0,31057.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1260295,Public_Service_Homicide,13.0,24872.0,13655.0,49241.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2112566,Engineer_rear-admiral,1.0,9822.0,9822.0,9822.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10103769,Witamine,1.0,6474.0,6474.0,6474.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4488577,Heptam%C3%A9ron,10.0,13820.0,12424.0,24910.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2683727,The_Who_1977%E2%80%931978_performances,2.0,7729.0,0.0,15459.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5030319,Life_Is_Sweet_(song),9.0,18000.0,11248.0,22503.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1507837,Tell_Me_Why_(Beatles_song),40.0,25972.0,12730.0,73591.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6551556,Rebiya_Qadeer,1.0,30139.0,30139.0,30139.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2373156,Luigino,2.0,8759.0,8753.0,8765.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
521783,Evan_Williams_(whiskey),98.0,68946.0,15013.0,168410.0,0.0,,,20160401,0.0,0.0,2.0,16245.0,16245.0,16245.0,1.0,,,,,
7215346,Stadskanaal_rk_Graftombe.nl_Foto_ID_229,1.0,6576.0,6576.0,6576.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
731975,Index_of_World_War_II_articles_(K),30.0,82863.0,20595.0,195475.0,0.0,,,20160401,0.0,0.0,1.0,7737.0,7737.0,7737.0,1.0,,,,,
